the corridor,-45,-51,-51,-51,-33,-49,-57,-51,-51,-53,-55,-41,-63,-45,-47,-71,-49,-69,-67,-63,-49,-41,-41,-45,-61,-55,-51,-43
the corridor,-61,-51,-67,-69,-43,-41,-65,-57,-63,-63,-49,-59,-61,-47,-47,-71,-47,-65,-65,-59,-65,-63,-57,-61,-61,-55,-51,-55
the corridor,-53,-63,-65,-53,-51,-21,-63,-47,-47,-65,-59,-57,-49,-49,-35,-49,-49,-59,-59,-67,-51,-53,-55,-51,-59,-45,-47,-53
the corridor,-53,-59,-67,-61,-43,-21,-63,-47,-47,-65,-53,-57,-49,-49,-47,-49,-51,-67,-59,-67,-63,-51,-61,-51,-59,-59,-47,-41
the corridor,-59,-45,-61,-57,-55,-53,-57,-49,-49,-61,-59,-63,-71,-59,-45,-45,-31,-57,-57,-59,-59,-55,-59,-49,-57,-49,-57,-51
the corridor,-71,-63,-77,-67,-69,-53,-73,-63,-53,-75,-67,-69,-71,-71,-55,-71,-51,-63,-79,-65,-71,-63,-67,-71,-71,-43,-65,-65
the corridor,-65,-51,-57,-65,-55,-47,-53,-59,-33,-63,-57,-61,-63,-61,-47,-63,-47,-59,-59,-69,-49,-57,-49,-43,-71,-43,-49,-51
the corridor,-59,-41,-69,-61,-61,-51,-67,-43,-43,-67,-75,-53,-65,-71,-43,-61,-35,-47,-63,-73,-69,-71,-63,-53,-49,-51,-55,-65
the corridor,-53,-53,-53,-59,-43,-45,-61,-57,-49,-53,-49,-41,-65,-45,-41,-63,-59,-61,-63,-61,-51,-45,-51,-47,-53,-51,-45,-41
the corridor,-61,-61,-53,-65,-51,-45,-61,-67,-55,-57,-59,-41,-69,-59,-41,-63,-49,-69,-63,-57,-67,-45,-61,-63,-63,-51,-45,-49
